spectrumcass_arknoid2,打砖块2
spectrumcass_arknoid2er,打砖块2 (Erbe)
spectrumcass_arknoid2hs,打砖块2 (The Hit Squad)
spectrumcass_armagedf,"末日审判 (1983, Fashionsoft)"
spectrumcass_armagedo,末日审判 (1983 Ocean) (第1套)
spectrumcass_armagedoa,末日审判 (1983 Ocean) (第2套)
spectrumcass_armagedob,末日审判 (1983 Ocean) (第3套)
spectrumcass_armageds,"末日审判 (1983, Silversoft)"
spectrumcass_armymove,"移动军火库 (第1套, Imagine)"
spectrumcass_armymovea,"移动军火库 (英语, 第2套, Summit)"
spectrumcass_armymoveb,"移动军火库 (西班牙语, 第1套, Alternate Cover / Medium Case)"
spectrumcass_armymovec,"移动军火库 (西班牙语, 第2套, Small Black Case)"
spectrumcass_armymoved,"移动军火库 (西班牙语, 第3套, Small Orange Case)"
spectrumcass_armymovee,"移动军火库 (西班牙语, 第1套)"
spectrumcass_arquimed,阿基米德二十一世
spectrumcass_asterixa,阿斯特瑞克斯和魔法釜
spectrumcass_astorm,异形风暴
spectrumcass_astrlaby,宇航员迷宫 (第1套)
spectrumcass_astrlabyb,"宇航员迷宫 (第3套, turbo loader, normal & easy boss, with trainer)"
spectrumcass_astrlabye,"宇航员迷宫 (第2套, easy boss)"
spectrumcass_astrmari,"宇宙陆战队 (第1套, 西班牙语)"
spectrumcass_astrmaria,宇宙陆战队 (第2套)
spectrumcass_astrmarib,"宇宙陆战队 (第3套, 英语)"
spectrumcass_astrobla,"银河号太空船 (西班牙语, Investronica)"
spectrumcass_astroblaa,"银河号太空船 (西班牙语, Microbyte)"
spectrumcass_astroblae,银河号太空船 (英语)
spectrumcass_athena,雅典娜 (Erbe)
spectrumcass_athena12,雅典娜
spectrumcass_aticatac,魔堡逃生
spectrumcass_atlantis_b,亚特兰蒂斯
spectrumcass_atomant,原子蚂蚁
spectrumcass_attcktom,番茄杀手
spectrumcass_aufwiede,再见蒙蒂 (128K)
spectrumcass_aufwiedea,再见蒙蒂 (48K)
spectrumcass_aufwiedec,再见蒙蒂 (Kixx)
spectrumcass_automani,疯狂汽车 (Aackososft)
spectrumcass_automani_a,疯狂汽车 (第2套)
spectrumcass_automani_b,疯狂汽车 (第3套)
spectrumcass_automani_d,疯狂汽车 (第5套)
spectrumcass_automani_e,疯狂汽车
spectrumcass_automat,铁甲威龙
spectrumcass_avalanch,雪崩
spectrumcass_avenger,"复仇者 (1986, Gremlin) (第1套)"
spectrumcass_avengere,"复仇者 (1986, Gremlin) (第2套, small case, Erbe Serie Leyenda)"
spectrumcass_avengerk,"复仇者 (1986, Gremlin) (第3套, Kixx)"
spectrumcass_avngaba,"复仇者 (1982, Abacus)"
spectrumcass_babaliba,"巴巴里巴 (英语, Silversoft)"
spectrumcass_babalibas,"巴巴里巴 (西班牙语, 第1套)"
spectrumcass_babalibasa,"巴巴里巴 (西班牙语, 第2套)"
spectrumcass_backgcds,西洋双陆棋 (CDS)
spectrumcass_backghew,西洋双陆棋 (Hewson)
spectrumcass_backgpi,"西洋双陆棋 (1983, Pi Software)"
spectrumcass_backgpicp,"西洋双陆棋 (1983, Pi Software) (CP Software reissue)"
spectrumcass_backgpsi,西洋双陆棋 (Psion)
spectrumcass_backgpst,西洋双陆棋 (Postern)
spectrumcass_backgse,"西洋双陆棋 (Soft & Easy, 荷兰语)"
spectrumcass_badlands,荒地
spectrumcass_badlands_a,荒地 (The Hit Squad)
spectrumcass_baffojon,巴佛琼斯
spectrumcass_baldyzx,光头 ZX (第1套)
spectrumcass_baldyzxa,光头 ZX (第2套)
spectrumcass_ballblaz,滚球大战 (第3套)
spectrumcass_ballblzr,滚球大战 (第1套)
spectrumcass_ballblzrr,"滚球大战 (第2套, Ricochet)"
spectrumcass_ballbrk,保龄球运动员
spectrumcass_ballbrkd1,"保龄球运动员 (DRO Soft, 第1套)"
spectrumcass_ballbrkd2,"保龄球运动员 (DRO Soft, 第2套)"
spectrumcass_bandit,土匪
spectrumcass_barbaria,野蛮人 (Melbourne House)
spectrumcass_barbarin,野蛮人 (Palace Software)
spectrumcass_barbarina,"野蛮人 (Palace Software, 替换版)"
spectrumcass_barbarinb,野蛮人 (Erbe)
spectrumcass_barbarinc,野蛮人 (Kixx)
spectrumcass_barmybur,汉堡吧 (第2套)
spectrumcass_barmybur_a,汉堡吧 (第1套)
spectrumcass_basil,神探妙鼠妙妙探
spectrumcass_basiler,神探妙鼠妙妙探 (Erbe)
spectrumcass_basilera,神探妙鼠妙妙探 (IBSA)
spectrumcass_basilthe,神探妙鼠妙妙探 (替换版)
spectrumcass_batman,蝙蝠侠 (第1套)
spectrumcass_batmana,蝙蝠侠 (第2套)
spectrumcass_batmanb,蝙蝠侠 (第3套)
spectrumcass_batmanc,蝙蝠侠 (第4套)
spectrumcass_batmand,蝙蝠侠 (第5套)
spectrumcass_batmane,蝙蝠侠 (第6套)
spectrumcass_batmaner,"蝙蝠侠 (第10套, Erbe)"
spectrumcass_batmanf,"蝙蝠侠 (第7套, The Hit Squad)"
spectrumcass_batmang,"蝙蝠侠 (第8套, The Hit Squad)"
spectrumcass_batmanh,"蝙蝠侠 (第9套, Erbe)"
spectrumcass_batmov,蝙蝠侠 - 电影版
spectrumcass_batmova,蝙蝠侠 - 电影版 (替换版)
spectrumcass_batmovb,"蝙蝠侠 - 电影版 (Erbe, double case)"
spectrumcass_batmovc,蝙蝠侠 - 电影版 (IBSA)
spectrumcass_batmovhs,蝙蝠侠 - 电影版 (The Hit Squad)
spectrumcass_battlefi,时空战士
spectrumcass_battlest,战斗前线
spectrumcass_battleva,巴特尔山谷 (Rack-It)
spectrumcass_battlezo,战区
spectrumcass_batty,疯狂 (第1套)
spectrumcass_battya,"疯狂 (第2套, Encore)"
spectrumcass_battyb,"疯狂 (第3套, EDOS)"
spectrumcass_bbearing,鲍比轴承
spectrumcass_bbearingm,鲍比轴承 (The Micro Selection)
spectrumcass_bckskool,回到学校 (第1套)
spectrumcass_bckskoola,"回到学校 (第3套, 替换版)"
spectrumcass_bckskoolb,回到学校 (第2套)
spectrumcass_bcsquest,原始人车轮探险记 (第1套)
spectrumcass_bcsquesta,原始人车轮探险记 (第2套)
spectrumcass_bdash,"岩层冲刺 (第1套, Front Runner)"
spectrumcass_bdash3,推石小子 III (第1套)
spectrumcass_bdash3a,推石小子 III (第2套)
spectrumcass_bdasha,"岩层冲刺 (第2套, Prism Leisure)"
spectrumcass_bdashb,岩层冲刺 (第3套)
spectrumcass_beachbug,沙滩车
spectrumcass_beachbugm,沙滩车 (MCM)
spectrumcass_beachhd,滩头阵地 (第1套)
spectrumcass_beachhda,"滩头阵地 (第2套, 美国)"
spectrumcass_beachhdb,"滩头阵地 (第3套, Dro Soft)"
spectrumcass_beachhdc,滩头阵地 (第4套)
spectrumcass_beachhdd,"滩头阵地 (第5套, 美国)"
spectrumcass_beachhde,"滩头阵地 (第6套, Dro Soft)"
spectrumcass_beachvol,沙滩排球 (Erbe)
spectrumcass_beamride,激光骑士
spectrumcass_beamridef,激光骑士 (Firebird)
spectrumcass_beatthec,争分夺秒 弹珠台
spectrumcass_bedlam,"疯人院 (1988, Go!)"
spectrumcass_bedlmawa,"疯人院 (1983, AWA) (第1套)"
spectrumcass_bedlmawaa,"疯人院 (1983, AWA) (第2套, MC Lothlorien)"
spectrumcass_bestialw,野蛮战士
spectrumcass_betiled,伯特利德! (英语)
spectrumcass_betiledp,伯特利德! (Physical 版本)
spectrumcass_betileds,伯特利德! (西班牙语)
spectrumcass_beverlyh,比佛利山警察
spectrumcass_beverlyha,比佛利山警察 (IBSA)
spectrumcass_bicepal,冰宫之外
spectrumcass_bicepalbf,"冰宫之外 (修改版, 128k corrected music)"
spectrumcass_bicepalen,冰宫之外 (Encore)
spectrumcass_bicepaler,冰宫之外 (EDOS)
spectrumcass_bigboxta,大盒子 (compilation)
spectrumcass_bigfoot,大脚赛车
spectrumcass_bigfoota,大脚赛车 (EDOS)
spectrumcass_billykd,"比利小子 (Mastertronic, Joystick)"
spectrumcass_billykdl,"比利小子 (Mastertronic, 光枪)"
spectrumcass_bingo,75宾果
spectrumcass_bingodix,75宾果 (Dixons)
spectrumcass_bingotyn,75宾果 (Tynesoft)
spectrumcass_bionicc,西特勒复活
spectrumcass_bionicck,西特勒复活 (Kixx)
spectrumcass_blackbea,黑胡子海盗
spectrumcass_blackbeak,黑胡子海盗 (Kixx)
spectrumcass_blackhol,黑洞 (Paxman)
spectrumcass_blackjac,二十一点 (ZX Data)
spectrumcass_blacklam,黑灯 (MCM)
spectrumcass_blacklam_a,黑灯
spectrumcass_bladewar,刀锋战士
spectrumcass_bladewara,刀锋战士 (EDOS)
spectrumcass_blimpged,"闪电战 (第1套, v1.02, Final, QAOPM controls)"
spectrumcass_blimpgeda,"闪电战 (第2套, v1.02, Final, ESDFO controls)"
spectrumcass_blinkyss,布林基的恐怖学校
spectrumcass_blizrift,暴雪裂缝 (with Kuiper Pursuit)
spectrumcass_blizrifta,暴雪裂缝
spectrumcass_blktiger,暗黑之虎 (第1套)
spectrumcass_blktigera,暗黑之虎 (第2套)
spectrumcass_blobques,找回原形
spectrumcass_blockade,穿越封锁线
spectrumcass_bloodbro,热血兄弟 (Erbe - Serie Leyenda)
spectrumcass_bloodbro_a,热血兄弟 (Erbe)
spectrumcass_bloodbro_b,热血兄弟
spectrumcass_bloody,杀戮
spectrumcass_blstroid,爆破彗星 (第1套)
spectrumcass_blstroidk,"爆破彗星 (第2套, Kixx)"
spectrumcass_blstroidm,"爆破彗星 (第3套, MCM)"
spectrumcass_blstroidma,"爆破彗星 (第4套, MCM)"
spectrumcass_bluemax,蓝色马克斯
spectrumcass_blzthndr,炽热的雷霆
spectrumcass_bmancg,"炸弹人 (2016, Cristian Gonzalez) (第2套, 演示版, v03)"
spectrumcass_bmancga,"炸弹人 (2016, Cristian Gonzalez) (第2套, 演示版, v01)"
spectrumcass_bmxninja,小轮车忍者 (替换版)
spectrumcass_bmxracer,小轮车赛车手
spectrumcass_bmxsim,BMX自行车障碍赛
spectrumcass_bmxsim2,自行车越野模拟器 2 - 越野自行车
spectrumcass_bmxsim2q,自行车越野模拟器 2 - 采石场赛车
spectrumcass_bobcarot,"博比兔 (第1套, v1.01, 128k)"
spectrumcass_bobcarot48,"博比兔 (第3套, v1.01, 48k)"
spectrumcass_bobcarot48a,"博比兔 (第4套, v1.01, 48k)"
spectrumcass_bobcarota,"博比兔 (第2套, v1.01, 128k)"
spectrumcass_bomber,轰炸机
spectrumcass_bomberma,炸弹人
spectrumcass_bombjack,炸弹杰克 (EDOS)
spectrumcass_bombjack2,炸弹杰克 II
spectrumcass_bombjack2a,炸弹杰克 II (pre-production)
spectrumcass_bombjack2b,炸弹杰克 II (EDOS)
spectrumcass_bombjack2c,炸弹杰克 II (Encore)
spectrumcass_bombjack2d,炸弹杰克 II (MCM)
spectrumcass_bombjack2e,炸弹杰克 II (Zafi Chip)
spectrumcass_bombjack_a,炸弹杰克 (not 128K compatible) (Encore)
spectrumcass_bombjack_b,炸弹杰克 (Encore)
spectrumcass_bombjack_c,炸弹杰克 (MCM)
spectrumcass_bombjack_d,炸弹杰克 (Zafiro)
spectrumcass_bombjack_e,炸弹杰克 (Z Cobra)
spectrumcass_bombjack_i,炸弹杰克
spectrumcass_bonanzab,龙凤神偷 (Erbe)
spectrumcass_bonanzab_a,龙凤神偷
spectrumcass_bongo,阿古历险记
spectrumcass_bonkers,邦卡猫-好莱坞大作战
spectrumcass_booty,战利品
spectrumcass_bounces,反弹
spectrumcass_bouncesf,反弹 (Firebird)
spectrumcass_bounder,地滚球
spectrumcass_boxing,拳击
spectrumcass_brainach,脑痛
spectrumcass_brainstm,头脑风暴 (Pete Cooke) (第1套)
spectrumcass_brainstma,头脑风暴 (Pete Cooke) (第2套)
spectrumcass_brainstmb,头脑风暴 (Pete Cooke) (第3套)
spectrumcass_brainstmd,头脑风暴 (Pete Cooke) (第4套)
spectrumcass_brainsto,头脑风暴 (第2套)
spectrumcass_brainsto_a,头脑风暴 (Micromega)
spectrumcass_bramstok,吸血鬼德古拉
spectrumcass_breakout,爆发
spectrumcass_breakthr,强行突破
spectrumcass_breakthr_a,"强行突破 (Erbe, medium case)"
spectrumcass_bristles,搭电梯
spectrumcass_bronxcop,"布朗克斯街的警察 (Mastertronic, Joystick)"
spectrumcass_bronxcopl,"布朗克斯街的警察 (Mastertronic, 光枪)"
spectrumcass_brucelee,李小龙 (第1套)
spectrumcass_bruceleea,"李小龙 (第2套, 美国)"
spectrumcass_bruceleed,"李小龙 (第3套, Dro Soft)"
spectrumcass_bruceleee,"李小龙 (第4套, Erbe, Small Case)"
spectrumcass_bruceleef,李小龙 (第5套)
spectrumcass_bruceleeg,"李小龙 (第6套, 美国)"
spectrumcass_bruceleeh,"李小龙 (第7套, Dro Soft)"
spectrumcass_bruceleei,"李小龙 (第8套, Erbe)"
spectrumcass_bruceleej,"李小龙 (第9套, Erbe)"
spectrumcass_bruceleek,"李小龙 (第10套, Erbe)"
spectrumcass_bruceleel,"李小龙 (第11套, Disprosoft)"
spectrumcass_bsquared,B-方眼 (第1套)
spectrumcass_bsquareda,B-方眼 (第2套)
spectrumcass_btlc,妖魔大闹唐人街 (第1套)
spectrumcass_btlca,"妖魔大闹唐人街 (第2套, 替换版)"
spectrumcass_btlcb,"妖魔大闹唐人街 (第3套, 替换版)"
spectrumcass_bttf,回到回来 (第1套)
spectrumcass_bttf23,回到回来 2 & 3
spectrumcass_bttff,"回到回来 (第3套, Firebird)"
spectrumcass_bttfp,"回到回来 (第2套, Proein)"
spectrumcass_bttfpa,回到回来 (Proein)
spectrumcass_bubbledi,气泡逃生
spectrumcass_bubblemo,猴子泡泡
spectrumcass_bubbler,鼓泡器
spectrumcass_bubbletr,麻烦气泡大作战
spectrumcass_bubbustr,泡沫小子
spectrumcass_bublbobl,泡泡龙
spectrumcass_bublbobla,泡泡龙 (Dro Soft)
spectrumcass_bublboblb,泡泡龙 (Musical 1)
spectrumcass_bublboblhs,泡泡龙 (The Hit Squad)
spectrumcass_bublbobllsh,泡泡龙 (The Hit Squad) (loading screen hack)
spectrumcass_buccanee,海盗吃豆
spectrumcass_buckroge,巴克罗杰斯-行星区域 (第1套)
spectrumcass_buckrogea,巴克罗杰斯-行星区域 (第2套)
spectrumcass_buffalob,布法罗比尔的狂野西部秀
spectrumcass_buggy,越野车
spectrumcass_buggyboy,越野小子 (Encore)
spectrumcass_buggyboy_a,越野小子 (MCM) (第1套)
spectrumcass_buggyboy_b,越野小子 (MCM) (第2套)
spectrumcass_buggyboy_d,越野小子
spectrumcass_bullseye,牛眼 (第1套)
spectrumcass_bullseyea,"牛眼 (第2套, TV Games)"
spectrumcass_buzzoff,无声蜜蜂
spectrumcass_cabal,阴谋集团 (第1套)
spectrumcass_cabala,阴谋集团 (第4套)
spectrumcass_cabaler,"阴谋集团 (第3套, Erbe - The Hit Squad)"
spectrumcass_cabalhs,"阴谋集团 (第2套, The Hit Squad)"
spectrumcass_cadaveri,"尸体解剖 (第1套, 英语)"
spectrumcass_cadaveria,"尸体解剖 (第2套, 英语)"
spectrumcass_cadaveris,"尸体解剖 (第3套, 西班牙语)"
spectrumcass_cadaverisa,"尸体解剖 (第4套, 西班牙语)"
spectrumcass_caligame,加州运动
spectrumcass_caligamee,加州运动 (Erbe)
spectrumcass_caligamek,加州运动 (Kixx)
spectrumcass_camelot,圣城
spectrumcass_camelotw,卡米洛特战士 (Ariolasoft)
spectrumcass_camelotw_a,卡米洛特战士 (SD1 版本)
spectrumcass_camelotw_b,卡米洛特战士 (西班牙语)
spectrumcass_camelotw_d,卡米洛特战士
spectrumcass_canball,加农球气泡
spectrumcass_canyonwa,峡谷勇士
spectrumcass_capitans,塞维利亚船长
spectrumcass_capitant_c,雷霆队长 (第3套) (part 1 only)
spectrumcass_captaina,美国队长 (Erbe)
spectrumcass_captaina_a,美国队长
spectrumcass_captainp,行星上尉
spectrumcass_cardgame,纸牌游戏
spectrumcass_carlossa,卡洛斯·塞恩斯
spectrumcass_carlossa_a,卡洛斯·塞恩斯 (Musical 1)
spectrumcass_carnival,狂欢节
spectrumcass_carrierc,航母指挥官 (MCM)
spectrumcass_carrierc_a,航母指挥官
spectrumcasscartcol,卡通集锦
spectrumcass_carwars,"汽车大战 (第1套, v1.1, 英语)"
spectrumcass_carwarsa,"汽车大战 (第3套, 英语)"
spectrumcass_carwarss,"汽车大战 (第2套, v1.1, 西班牙语)"
spectrumcass_carwarssa,"汽车大战 (第4套, 西班牙语)"
spectrumcass_casanova,卡萨诺瓦
spectrumcass_castaway,荒岛余生
spectrumcass_castlequ,城堡探索 (Wildest Dreams)
spectrumcass_castlequ_a,城堡探索
spectrumcass_castlequm,城堡探索 (Monser)
spectrumcass_castlvsi,"恶魔城 - 幽灵序曲 (v1.1, 英语, 128K)"
spectrumcass_castlvsi10,"恶魔城 - 幽灵序曲 (v1.0, 英语, 128K)"
spectrumcass_castlvsia,"恶魔城 - 幽灵序曲 (替换版, 英语, 128K)"
spectrumcass_castlvsies,"恶魔城 - 幽灵序曲 (v1.1, 西班牙语, 128K)"
spectrumcass_castlvsiesa,"恶魔城 - 幽灵序曲 (替换版, 西班牙语, 128K)"
spectrumcass_castlvsiit,"恶魔城 - 幽灵序曲 (v1.1, 意大利语, 128K)"
spectrumcass_castlvsipl,"恶魔城 - 幽灵序曲 (v1.1, 波兰语, 128K)"
spectrumcass_castlvsipl10,"恶魔城 - 幽灵序曲 (v1.0, 波兰语, 128K)"
spectrumcass_castlvsipla,"恶魔城 - 幽灵序曲 (替换版, 波兰语, 128K)"
spectrumcass_castlvsiru,"恶魔城 - 幽灵序曲 (v1.1, 俄语, 128K)"
spectrumcass_castlvsiru10,"恶魔城 - 幽灵序曲 (v1.0, 俄语, 128K)"
spectrumcass_castlvsirua,"恶魔城 - 幽灵序曲 (替换版, 俄语, 128K)"
spectrumcass_cattivik,卡蒂维克
spectrumcass_cauldron,大锅 (with The Evil Dead)
spectrumcass_cauldrons,大锅 (Silverbird)
spectrumcass_cavelons,骑士之剑
spectrumcass_caveman,原始人运动会
spectrumcass_cazafan2,"捉鬼敢死队2 (第1套, Cazafantasmas II, MCM)"
spectrumcass_cazafan2a,"捉鬼敢死队2 (第2套, Cazafantasmas II, MCM)"
spectrumcass_cdrexx,德雷克斯船长
spectrumcass_cdynamo,迪纳摩船长
spectrumcass_cegg,收鸡蛋
spectrumcass_cegg2,收鸡蛋 2
spectrumcass_cegg2p,收鸡蛋 2 (Pick 'n' Choose)
spectrumcass_ceggp,收鸡蛋 (Pick 'n' Choose)
spectrumcass_centiped,蜈蚣 (Vectis Software)
spectrumcass_chainrea,魔法方块世界版
spectrumcass_chainreaa,魔法方块世界版 (MCM)
spectrumcass_chainreab,魔法方块世界版 (Encore)
spectrumcass_champrun,冠军赛跑
spectrumcass_champrunz,冠军赛跑 (Zeppelin)
spectrumcass_chaos,混沌
spectrumcass_chaosf,混沌 (Firebird)
spectrumcass_charliea,查理与巧克力工厂
spectrumcass_cheqflag,街头赛车 (第1套)
spectrumcass_cheqflaga,"街头赛车 (第2套, 2.99 Classics)"
spectrumcass_cherilgd,谢丽尔女神 (版本 2)
spectrumcass_chess,国际象棋
spectrumcass_chess299,国际象棋 (299)
spectrumcass_chesspro,国际象棋 (Profisoft)
spectrumcass_chevycha,雪佛兰蔡斯
spectrumcass_chicago3,芝加哥 30' (US Gold)
spectrumcass_chiller,恐怖小说
spectrumcass_chipresc,芯片救援
spectrumcass_chipscha,奇普的挑战
spectrumcass_chopdrop,"直升机降落 (第1套, 发行版 2)"
spectrumcass_chopdropa,"直升机降落 (第2套, 发行版 2)"
spectrumcass_chopdropb,"直升机降落 (第1套, 发行版 1)"
spectrumcass_choyleef,蔡李佛 - 功夫战士
spectrumcass_chsoccer,足球锦标赛
spectrumcass_chubbygr,胖胖的脆骨 (Bug-Byte Premier)
spectrumcass_chubbygr_a,胖胖的脆骨
spectrumcass_circus,马戏团
spectrumcass_circus_a,马戏团 (替换版)
spectrumcass_circus_b,马戏团 (alternate 2)
spectrumcass_circus_c,马戏团 (Channel 8)
spectrumcass_circusga,马戏团游戏
spectrumcass_ciscohea,警车热击
spectrumcass_citybomb,炸弹赛车
spectrumcass_cityconn,"城市连接 (128K, 破解版)"
spectrumcass_cityconnd,"城市连接 (128K, 演示版)"
spectrumcass_cityslic,城市乡巴佬 弹珠台
spectrumcass_cjantics,捣蛋的小象
spectrumcass_cjetski,吉斯基水上摩托艇冠军杯 - 简单
spectrumcass_cjetskia,吉斯基水上摩托艇冠军杯 - 困难
spectrumcass_cjusa,小象在美国
spectrumcass_cliffhan,巅峰战士
spectrumcass_cluedo,妙探寻凶 (第1套)
spectrumcass_cluedoa,妙探寻凶 (第2套)
spectrumcass_cmndolr,战场之狼 (Loriciels)
spectrumcass_cmndopm,战场之狼 (Pocket Money Software)
spectrumcass_cobra,眼镜蛇
spectrumcass_cobraa,眼镜蛇 (第2套)
spectrumcass_cobrab,"眼镜蛇 (Erbe, medium case)"
spectrumcass_cobrabf,眼镜蛇 (bug修复)
spectrumcass_cobrac,"眼镜蛇 (Erbe, small case)"
spectrumcass_cobrad,眼镜蛇 (IBSA)
spectrumcass_cobrahs,眼镜蛇 (The Hit Squad)
spectrumcass_cobrasar,眼镜蛇之弧 (small case)
spectrumcass_cobrasarm,眼镜蛇之弧 (medium case)
spectrumcass_codezero,零码 (第1套)
spectrumcass_codezeroa,零码 (第2套)
spectrumcass_colony,殖民地
spectrumcass_colonydr,殖民地 (Dro Soft)
spectrumcass_comandot,跟踪命令
spectrumcass_combatsc,战斗学校
spectrumcass_combatsc_a,战斗学校 (Erbe)
spectrumcass_combatsc_b,战斗学校 (The Hit Squad)
spectrumcass_commando,战场之狼 (第1套)
spectrumcass_commandoa,战场之狼 (第2套)
spectrumcass_commandoed,战场之狼 (EDOS)
spectrumcass_commandoen,战场之狼 (Encore)
spectrumcass_complica,复杂 DX
spectrumcass_confuzio,困惑 (替换版)
spectrumcass_confuzio_a,困惑 (System 4)
spectrumcass_confuzio_b,困惑 (第2套)
spectrumcass_confuzio_c,困惑
spectrumcass_connect4,四子棋
spectrumcass_continen,方程式赛车巡回赛
spectrumcass_continen_a,方程式赛车巡回赛 (Tronix)
spectrumcass_continen_b,方程式赛车巡回赛 (Dro Soft)
spectrumcass_continen_c,方程式赛车巡回赛 (Mastertronic Plus)
spectrumcass_cookie,曲奇
spectrumcass_cookiesi,曲奇 (Sinclair)
spectrumcass_cookiesv,曲奇 (Svenska Soft Service)
spectrumcass_copout,抓获
spectrumcass_correcam,"哔哔鸟与歪心狼 (第4套, Correcaminos, Erbe)"
spectrumcass_corsario,私掠许可
spectrumcass_cosmicgu,宇宙游击队
spectrumcass_cosmiciv,宇宙侵略者
spectrumcass_cosmicsh,宇宙治安官 (第1套)
spectrumcass_cosmicsha,宇宙治安官 (第2套)
spectrumcass_cosmos,宇宙
spectrumcass_cosmosal,宇宙 (第2套) (Futuresoft)
spectrumcass_cosmosfu,宇宙 (Futuresoft)
spectrumcass_countduc,怪鸭历险记 II
spectrumcass_crackdow,镇压 (Erbe)
spectrumcass_crackdow_a,镇压 (Kixx)
spectrumcass_crackdow_b,镇压
spectrumcass_crash,赛车精灵Crash
spectrumcass_crash45,赛车精灵Crash (Issue 45)
spectrumcass_crash54,赛车精灵Crash (Issue 54)
spectrumcass_crash58,赛车精灵Crash (Issue 58)
spectrumcass_crash59,赛车精灵Crash (Issue 59)
spectrumcass_crash60,赛车精灵Crash (Issue 60)
spectrumcass_crash63,赛车精灵Crash (Issue 63)
spectrumcass_crash65,"赛车精灵Crash (Issue 65) (第1套) (Dizzy - Crash Special Edition, Micronaut One, Nick Roberts' POKEs, Moon Cresta, Wanted - Monty Mole, Sanxion (演示版))"
spectrumcass_crash65a,"赛车精灵Crash (Issue 65) (第2套) (Dizzy - Crash Special Edition, Micronaut One, Nick Roberts' POKEs, Moon Cresta, Wanted - Monty Mole, Sanxion (演示版))"
spectrumcass_crash66,"赛车精灵Crash (Issue 66) (Quondam, One Man and His Droid, Nick Roberts' POKEs, Robot Messiah, A Whole New Ball Game)"
spectrumcass_crash67,赛车精灵Crash (Issue 67)
spectrumcass_crash68,赛车精灵Crash (Issue 68)
spectrumcass_crash69,"赛车精灵Crash (Issue 69) (Super Soccer, Zanthrax, Test Drive II The Duel (演示版), Delta Wing, The Final Mission, Pokemania)"
spectrumcass_crash70,赛车精灵Crash (Issue 70)
spectrumcass_crash71,"赛车精灵Crash (Issue 71) (Cosmic Wartoad, Super Stuntman, Incredible Shrinking Fireman, Gazza's Super Soccer (演示版), Hyperlane, Loco-Motion, Deja Vu, Pokemania)"
spectrumcass_crash72,"赛车精灵Crash (Issue 72) (Split Personalities, Winter Wonderland, Stars & Stripes, Treasure Island Dizzy Crash Special Edition, Action Biker, Pokemania)"
spectrumcass_crash73,赛车精灵Crash (Issue 73)
spectrumcass_crash74,赛车精灵Crash (Issue 74)
spectrumcass_crash75,赛车精灵Crash (Issue 75)
spectrumcass_crash76,赛车精灵Crash (Issue 76)
spectrumcass_crash77,赛车精灵Crash (Issue 77)
spectrumcass_crash78,赛车精灵Crash (Issue 78)
spectrumcass_crash79,"赛车精灵Crash (Issue 79) (Gladiator, Satcom, Ruff and Reddy in the Space Adventure (演示版), Assassin, Deja Vu - The Remix, Pokemania)"
spectrumcass_crash80,赛车精灵Crash (Issue 80)
spectrumcass_crash81,赛车精灵Crash (Issue 81)
spectrumcass_crash82,赛车精灵Crash (Issue 82)
spectrumcass_crash83,"赛车精灵Crash (Issue 83) (Technician Ted, Virus, St. Dragon (演示版), Egghead to the Rescue, Shuriken, Pokemania)"
spectrumcass_crash84,赛车精灵Crash (Issue 84)
spectrumcass_crash85,赛车精灵Crash (Issue 85)
spectrumcass_crash86,赛车精灵Crash (Issue 86)
spectrumcass_crash87,赛车精灵Crash (Issue 87)
spectrumcass_crash88,赛车精灵Crash (Issue 88)
spectrumcass_crash89,赛车精灵Crash (Issue 89)
spectrumcass_crash90,赛车精灵Crash (Issue 90)
spectrumcass_crash91,赛车精灵Crash (Issue 91)
spectrumcass_crash92,赛车精灵Crash (Issue 92)
spectrumcass_crash93,赛车精灵Crash (Issue 93)
spectrumcass_crash94,赛车精灵Crash (Issue 94)
spectrumcass_crash95,赛车精灵Crash (Issue 95)
spectrumcass_crash96,赛车精灵Crash (Issue 96)
spectrumcass_crash97,赛车精灵Crash (Issue 97)
spectrumcass_crash98,赛车精灵Crash (Issue 98)
spectrumcass_cray5,克雷-5
spectrumcass_crazycar,疯狂赛车
spectrumcass_crazycar2,疯狂赛车 II
spectrumcass_crazycar2a,疯狂赛车 II (Proein)
spectrumcass_crazycara,疯狂赛车 (Proein)
spectrumcass_crazycarb,疯狂赛车 (The Hit Squad)
spectrumcass_crazycarc,疯狂赛车 (Erbe - The Hit Squad)
spectrumcass_crazyrac,疯狂的赛车 弹珠台
spectrumcass_crickett,平板球 (TJ Owen)
spectrumcass_crimebus,"灭罪精英 (1988, Players) (第1套)"
spectrumcass_crimebusa,"灭罪精英 (1988, Players) (第2套)"
spectrumcass_critical,临界点
spectrumcass_critical_a,临界点 (替换版)
spectrumcass_critical_b,临界点 (Encore)
spectrumcass_critical_c,"临界点 (Erbe - Serie Leyenda, small case)"
spectrumcass_critical_d,"临界点 (Erbe, medium case)"
spectrumcass_crmbustr,"灭罪精英 (1986, hack of Spellbound) (IJK Software)"
spectrumcass_cronopio,克罗诺皮奥斯·法马斯 (英语)
spectrumcass_cronopio_a,克罗诺皮奥斯·法马斯 (Deutsch)
spectrumcass_cronopio_b,克罗诺皮奥斯·法马斯 (西班牙语)
